Sub-network,Date,MACS,SST-2 Acc
"{'num_layers': [8], 'num_attention_heads': [8, 6, 10, 6, 6, 6, 8, 6, 10, 8, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048]}",41:55.3,3340928640,0.894495413
"{'num_layers': [6], 'num_attention_heads': [8, 6, 10, 12, 8, 6, 10, 6, 10, 6, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 3072, 2048, 2048, 2048]}",41:56.7,2774304384,0.876146789
"{'num_layers': [9], 'num_attention_heads': [8, 10, 10, 12, 8, 10, 10, 6, 12, 6, 8, 8], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 3072, 3072, 3072, 2048, 2048, 3072]}",41:58.7,6574933632,0.915137615
"{'num_layers': [9], 'num_attention_heads': [8, 6, 8, 6, 6, 6, 8, 6, 8, 6, 8, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048]}",42:00.3,3504703104,0.896788991
"{'num_layers': [6], 'num_attention_heads': [8, 6, 10, 12, 8, 10, 8, 6, 10, 6, 8, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 3072, 2048, 2048, 2048]}",42:01.5,2682029696,0.877293578
"{'num_layers': [8], 'num_attention_heads': [8, 6, 8, 6, 6, 6, 8, 6, 10, 8, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 3072]}",42:03.0,3286402688,0.891055046
"{'num_layers': [8], 'num_attention_heads': [8, 6, 10, 6, 6, 6, 8, 6, 10, 8, 8, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048]}",42:04.4,3139602048,0.895642202
"{'num_layers': [8], 'num_attention_heads': [8, 10, 10, 6, 6, 6, 8, 6, 10, 8, 8, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048]}",42:05.9,3248653952,0.895642202
"{'num_layers': [9], 'num_attention_heads': [8, 6, 8, 6, 6, 6, 8, 6, 12, 8, 8, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 3072]}",42:07.5,3613755008,0.894495413
"{'num_layers': [9], 'num_attention_heads': [8, 6, 10, 10, 8, 6, 8, 6, 8, 6, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 2048, 2048]}",42:09.2,4528113280,0.913990826
"{'num_layers': [9], 'num_attention_heads': [8, 6, 10, 6, 6, 6, 10, 6, 12, 10, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 3072, 2048, 2048]}",42:10.9,4125460096,0.908256881
"{'num_layers': [9], 'num_attention_heads': [8, 6, 8, 10, 6, 6, 8, 6, 8, 6, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 2048, 2048, 1024, 1024, 2048, 2048, 2048]}",42:12.7,4217734784,0.905963303
"{'num_layers': [10], 'num_attention_heads': [8, 10, 10, 12, 8, 10, 10, 6, 12, 10, 8, 8], 'intermediate_size': [3072, 1024, 2048, 2048, 1024, 3072, 3072, 3072, 3072, 2048, 2048, 3072]}",42:14.9,7250413184,0.916284404
"{'num_layers': [9], 'num_attention_heads': [8, 6, 10, 10, 6, 6, 8, 6, 12, 10, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 2048, 3072]}",42:16.7,4582639232,0.911697248
"{'num_layers': [9], 'num_attention_heads': [8, 6, 10, 12, 8, 10, 10, 6, 12, 10, 8, 6], 'intermediate_size': [3072, 2048, 2048, 2048, 1024, 3072, 3072, 3072, 3072, 3072, 2048, 3072]}",42:18.8,6667208320,0.917431193
"{'num_layers': [10], 'num_attention_heads': [8, 10, 10, 12, 8, 10, 10, 6, 12, 6, 8, 8], 'intermediate_size': [3072, 2048, 2048, 2048, 1024, 3072, 3072, 3072, 3072, 2048, 2048, 3072]}",42:21.0,7342687872,0.916284404
"{'num_layers': [6], 'num_attention_heads': [8, 6, 10, 10, 6, 6, 8, 6, 10, 8, 8, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048, 2048, 2048]}",42:22.4,2463925888,0.872706422
"{'num_layers': [9], 'num_attention_heads': [8, 6, 10, 10, 6, 6, 8, 6, 12, 10, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 2048, 2048, 2048]}",42:24.1,4179986048,0.90940367
"{'num_layers': [6], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 2048, 1024]}",43:20.7,2191296128,0.864678899
"{'num_layers': [11], 'num_attention_heads': [6, 10, 10, 12, 8, 10, 12, 12, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 3072, 3072, 3072, 2048, 1024, 1024, 2048, 2048]}",43:23.1,7833618048,0.92087156
"{'num_layers': [6], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 12, 8, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 2048, 2048]}",43:24.3,2245822080,0.871559633
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 6, 6, 8, 8, 12, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 1024, 1024]}",43:25.5,2463925888,0.880733945
"{'num_layers': [10], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 6, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 3072, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",43:27.7,6629656192,0.925458716
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 6, 6, 8, 10, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 2048]}",43:29.4,3798304384,0.900229358
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 10, 8, 8, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 2048, 1024]}",43:30.7,2300348032,0.876146789
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 6, 6, 10, 12, 12, 8, 12, 8, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 3072, 2048, 1024, 1024, 2048, 2048]}",43:31.8,2409399936,0.873853211
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 6, 8, 10, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 2048]}",43:33.5,3706029696,0.901376147
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 10, 6, 12, 10, 12, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 2048]}",43:35.2,4070934144,0.908256881
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 8, 10, 12, 6, 12, 6, 12, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",43:37.0,4964320896,0.918577982
"{'num_layers': [9], 'num_attention_heads': [6, 6, 6, 12, 8, 6, 12, 6, 12, 8, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",43:38.9,5442471552,0.92087156
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 6, 6, 8, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 2048]}",43:40.6,3596977792,0.89793578
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 10, 12, 12, 8, 12, 8, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 2048, 2048]}",43:41.8,2572977792,0.879587156
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 12, 8, 8, 8, 6, 8], 'intermediate_size': [2048, 1024, 1024, 1024, 1024, 1024, 3072, 2048, 1024, 1024, 2048, 1024]}",43:43.0,2665252480,0.879587156
"{'num_layers': [10], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 6, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",43:45.1,6227003008,0.927752294
"{'num_layers': [11], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 6, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",43:47.6,6957008512,0.931192661
"{'num_layers': [10], 'num_attention_heads': [6, 10, 6, 12, 8, 6, 12, 6, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 3072, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",43:49.7,6520604288,0.923165138
"{'num_layers': [10], 'num_attention_heads': [6, 10, 6, 12, 8, 6, 12, 6, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",43:51.8,6117951104,0.926605505
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 10, 6, 8, 12, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",43:53.5,4528113280,0.910550459
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 8, 10, 12, 6, 8, 10, 12, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",43:55.4,4855268992,0.917431193
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 6, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",43:57.3,5861901952,0.923165138
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 8, 6, 12, 6, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",43:59.2,5551523456,0.922018349
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 2048]}",44:00.8,3542451840,0.89793578
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 6, 8, 10, 12, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 2048]}",44:02.6,3907356288,0.904816514
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 12, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",44:04.4,4746217088,0.918577982
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 8, 10, 12, 6, 12, 6, 8, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 2048, 1024, 2048, 2048]}",44:06.3,5165647488,0.92087156
"{'num_layers': [9], 'num_attention_heads': [6, 10, 6, 12, 8, 6, 12, 6, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",44:08.3,5752850048,0.92087156
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 6, 12, 8, 12, 8, 8], 'intermediate_size': [2048, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 2048]}",44:09.6,3030156928,0.891055046
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 8, 6, 6, 6, 8, 8, 8], 'intermediate_size': [2048, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 3072, 2048]}",44:10.9,2774304384,0.88646789
"{'num_layers': [11], 'num_attention_heads': [6, 10, 10, 12, 8, 10, 12, 12, 12, 6, 12, 8], 'intermediate_size': [2048, 1024, 2048, 2048, 3072, 3072, 2048, 2048, 1024, 1024, 2048, 2048]}",44:13.2,7229638272,0.922018349
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 8, 6, 6, 6, 10, 8, 8], 'intermediate_size': [2048, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 3072, 2048]}",44:14.5,3378284160,0.889908257
"{'num_layers': [11], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 6, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 3072, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",44:17.0,7359661696,0.927752294
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 6, 6, 8, 6, 12, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",44:18.7,4200957568,0.905963303
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 10, 6, 8, 10, 12, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",44:20.6,4364535424,0.911697248
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 10, 6, 8, 10, 12, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 2048]}",44:22.3,3961882240,0.905963303
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 8, 6, 6, 8, 8, 8, 8], 'intermediate_size': [2048, 1024, 2048, 2048, 1024, 1024, 2048, 1024, 2048, 1024, 2048, 2048]}",44:23.6,3176957568,0.889908257
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 12, 6, 10, 10, 6, 8, 12, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",44:25.4,4637165184,0.911697248
"{'num_layers': [11], 'num_attention_heads': [6, 10, 10, 12, 8, 10, 12, 12, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 3072, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",44:27.8,7632291456,0.92087156
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 8, 6, 6, 6, 8, 8, 8], 'intermediate_size': [2048, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 3072, 2048]}",44:29.0,2975630976,0.887614679
"{'num_layers': [9], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 6, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 2048]}",44:30.6,3487925888,0.895642202
"{'num_layers': [9], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 10, 6, 8, 10, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",44:32.4,4255483520,0.913990826
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 10, 12, 12, 8, 12, 8], 'intermediate_size': [2048, 1024, 2048, 2048, 1024, 1024, 3072, 1024, 1024, 1024, 2048, 2048]}",44:42.4,3231483520,0.891055046
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 6, 12, 12, 6, 12, 8], 'intermediate_size': [2048, 1024, 1024, 2048, 1024, 3072, 3072, 2048, 1024, 1024, 2048, 2048]}",44:54.9,3432810112,0.888761468
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 6, 6, 6, 6, 8, 8, 8], 'intermediate_size': [2048, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 3072, 2048]}",45:02.5,2921105024,0.880733945
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 10, 6, 8, 6, 6, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",45:04.1,4310009472,0.910550459
"{'num_layers': [9], 'num_attention_heads': [6, 10, 10, 12, 8, 10, 10, 6, 12, 6, 8, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 2048, 1024, 2048, 2048]}",45:05.9,5111121536,0.922018349
"{'num_layers': [11], 'num_attention_heads': [6, 10, 10, 12, 8, 10, 12, 6, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",45:08.1,7066060416,0.928899083
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 6, 6, 8, 12, 8, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 2048]}",45:09.3,2828830336,0.887614679
"{'num_layers': [11], 'num_attention_heads': [6, 10, 6, 12, 8, 10, 12, 12, 12, 6, 12, 8], 'intermediate_size': [2048, 3072, 2048, 2048, 3072, 3072, 3072, 1024, 1024, 1024, 2048, 2048]}",45:11.8,7523239552,0.924311927
"{'num_layers': [6], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 1024, 1024, 1024]}",46:11.6,2191296128,0.864678899
"{'num_layers': [11], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 8, 6, 8, 6, 12, 8], 'intermediate_size': [3072, 3072, 3072, 3072, 3072, 3072, 3072, 1024, 3072, 1024, 2048, 3072]}",46:14.1,8148190848,0.923165138
"{'num_layers': [6], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 6, 6, 10, 10, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 3072]}",46:15.2,2245822080,0.871559633
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 6, 6, 10, 6, 8, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 3072]}",46:16.5,2463925888,0.880733945
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 8, 10, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 2048, 1024]}",46:18.2,4255483520,0.911697248
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 8, 6, 8, 10, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048]}",46:19.6,3177350784,0.895642202
"{'num_layers': [11], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 10, 6, 8, 6, 12, 6], 'intermediate_size': [3072, 3072, 3072, 3072, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 3072]}",46:22.2,7397410432,0.923165138
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 10, 6, 6, 8, 6, 8, 10, 12, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 1024]}",46:23.9,4419061376,0.910550459
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 6, 6, 6, 10, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048]}",46:25.4,2921498240,0.891055046
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 6, 6, 8, 6, 6, 10, 10, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 3072]}",46:26.6,2354873984,0.879587156
"{'num_layers': [10], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 10, 6, 8, 6, 12, 6], 'intermediate_size': [2048, 3072, 3072, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 3072]}",46:28.7,6264751744,0.926605505
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 6, 6, 6, 10, 8, 6], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 2048, 1024, 1024]}",46:29.8,2300348032,0.876146789
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 10, 6, 8, 6, 12, 6], 'intermediate_size': [2048, 1024, 3072, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 2048, 2048]}",46:31.7,5295670912,0.92087156
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 10, 6, 8, 10, 8, 8], 'intermediate_size': [1024, 1024, 3072, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 2048]}",46:33.6,5094344320,0.913990826
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 8, 6, 8, 6, 10, 6, 8, 6], 'intermediate_size': [2048, 1024, 1024, 2048, 1024, 1024, 3072, 1024, 1024, 2048, 1024, 2048]}",46:34.8,2921105024,0.880733945
"{'num_layers': [11], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 10, 6, 8, 6, 12, 8], 'intermediate_size': [3072, 3072, 3072, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 3072]}",46:37.3,7196083840,0.927752294
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 8, 10, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024]}",46:39.0,3852830336,0.903669725
"{'num_layers': [10], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 10, 6, 8, 6, 12, 6], 'intermediate_size': [3072, 1024, 3072, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 3072]}",46:41.0,6063425152,0.92087156
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 10, 6, 6, 8, 6, 8, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048]}",46:42.3,2572977792,0.879587156
"{'num_layers': [8], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 8, 6, 8, 10, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 3072]}",46:43.8,3487729280,0.896788991
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 6, 8, 6, 8, 10, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 1024]}",46:45.5,3961882240,0.902522936
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 10, 8, 6, 8, 6, 8, 8], 'intermediate_size': [2048, 1024, 1024, 1024, 1024, 1024, 3072, 1024, 1024, 1024, 1024, 2048]}",46:46.7,2774304384,0.881880734
"{'num_layers': [10], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 10, 6, 8, 6, 12, 6], 'intermediate_size': [3072, 3072, 3072, 2048, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 3072]}",46:48.9,6466078336,0.925458716
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 10, 6, 6, 8, 6, 8, 10, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 2048]}",46:50.5,3760555648,0.901376147
"{'num_layers': [10], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 10, 6, 8, 6, 8, 8], 'intermediate_size': [1024, 1024, 3072, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 2048]}",46:52.7,5459445376,0.918577982
"{'num_layers': [6], 'num_attention_heads': [6, 6, 10, 12, 6, 6, 6, 6, 6, 8, 8, 6], 'intermediate_size': [2048, 1024, 1024, 1024, 1024, 1024, 3072, 1024, 2048, 1024, 1024, 1024]}",46:53.9,2665252480,0.879587156
"{'num_layers': [8], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 6, 6, 6, 10, 10, 8], 'intermediate_size': [1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048]}",46:55.4,3030550144,0.889908257
"{'num_layers': [8], 'num_attention_heads': [6, 6, 6, 6, 6, 6, 8, 6, 8, 10, 10, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 2048, 2048, 1024, 2048]}",46:56.9,3580003968,0.899082569
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 10, 6, 8, 6, 8, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 2048]}",46:58.8,4691691136,0.919724771
"{'num_layers': [11], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 10, 6, 8, 6, 12, 8], 'intermediate_size': [3072, 3072, 3072, 3072, 3072, 3072, 3072, 1024, 1024, 1024, 2048, 3072]}",47:01.2,7800063616,0.924311927
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 10, 6, 10, 8, 6, 8, 6, 8, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 1024, 1024, 2048]}",47:03.0,4528113280,0.910550459
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 12, 6, 10, 10, 6, 8, 10, 8, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 2048, 1024, 1024, 2048, 1024, 2048]}",47:04.9,4637165184,0.911697248
"{'num_layers': [11], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 8, 6, 8, 6, 12, 8], 'intermediate_size': [3072, 3072, 3072, 3072, 3072, 3072, 3072, 1024, 1024, 1024, 2048, 3072]}",47:07.3,7745537664,0.923165138
"{'num_layers': [9], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 10, 6, 8, 10, 8, 8], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 3072, 1024, 1024, 1024, 1024, 2048, 2048]}",47:09.0,4163208832,0.907110092
"{'num_layers': [8], 'num_attention_heads': [6, 6, 10, 6, 6, 6, 8, 6, 8, 10, 10, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048, 1024, 3072]}",47:10.6,3286402688,0.895642202
"{'num_layers': [9], 'num_attention_heads': [6, 6, 8, 6, 6, 6, 8, 6, 8, 10, 8, 6], 'intermediate_size': [1024, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 2048]}",47:12.2,3651503744,0.900229358
"{'num_layers': [11], 'num_attention_heads': [6, 6, 10, 12, 8, 10, 8, 6, 8, 6, 12, 6], 'intermediate_size': [2048, 1024, 3072, 3072, 1024, 3072, 3072, 1024, 1024, 1024, 2048, 3072]}",47:14.6,6738904704,0.919724771
